user_id,text,timestamp,latitude,longitude,zone,trust_level
187391,evacuate Zone C,2023-01-07 15:54:00,37.85701891556488,-122.48603112328368,Zone C,high
145996,evacuate Zone C,2023-01-07 16:34:00,37.88197422187911,-122.20372706634468,Zone C,high
173021,evacuate Zone C,2023-01-07 16:36:00,37.19881386017468,-122.03756340060794,Zone C,high
159799,evacuate Zone C,2023-01-07 16:41:00,37.01379687551283,-122.43301931085834,Zone C,high
102285,evacuate Zone C,2023-01-07 16:57:00,37.659261582518496,-121.96203947979788,Zone C,high
111833,flood near river,2023-01-07 16:58:00,37.22978724750079,-122.21185458265391,Zone C,medium
192817,flood near river,2023-01-07 17:02:00,37.94827626850182,-122.0440987112088,Zone C,medium
107596,evacuate Zone C,2023-01-07 17:05:00,37.6444402128705,-122.46889203244612,Zone C,high
150426,flood near river,2023-01-07 17:42:00,37.38450192685882,-122.01377764954977,Zone C,medium
109166,flood near river,2023-01-07 18:02:00,37.4759149440286,-121.90207082254912,Zone C,medium
128737,flood near river,2023-01-07 18:04:00,37.32279050113669,-122.18217587894743,Zone C,medium
110153,evacuate Zone C,2023-01-07 18:06:00,37.762753475618,-122.36021525862908,Zone C,high
180025,flood near river,2023-01-07 18:07:00,37.47564381819412,-122.27874813023682,Zone C,medium
173984,flood near river,2023-01-07 18:12:00,37.1621843326296,-121.80705470738664,Zone C,medium
168312,flood near river,2023-01-07 18:16:00,37.48265679468603,-122.36446745714964,Zone C,medium
107417,evacuate Zone C,2023-01-07 18:19:00,37.83930759592251,-121.51907873764564,Zone C,high
139006,evacuate Zone C,2023-01-07 18:22:00,37.64794075499088,-122.36875862764413,Zone C,high
178673,evacuate Zone C,2023-01-07 18:28:00,37.4823354963627,-121.5355730973089,Zone C,high
162422,evacuate Zone C,2023-01-07 18:38:00,37.885853772527526,-121.64751960519756,Zone C,high
192458,evacuate Zone C,2023-01-07 18:50:00,37.67875279222275,-122.0815975746039,Zone C,high
191624,flood near river,2023-01-07 18:51:00,37.38446662469487,-122.3338872105958,Zone C,medium
186330,evacuate Zone C,2023-01-07 19:18:00,37.4899968170405,-121.80960815353916,Zone C,high
116062,flood near river,2023-01-07 19:27:00,37.32867840400086,-122.44366459525594,Zone C,medium
130704,flood near river,2023-01-07 19:36:00,37.65561425570012,-121.98453064829866,Zone C,medium
182358,evacuate Zone C,2023-01-07 19:41:00,37.9085318531097,-122.37815501432073,Zone C,high
172915,evacuate Zone C,2023-01-07 19:47:00,37.46714081834876,-122.4191378822628,Zone C,high
130321,evacuate Zone C,2023-01-07 20:02:00,37.50668362517403,-122.49595859889092,Zone C,high
147683,flood near river,2023-01-07 20:04:00,37.91904058864041,-121.5975142593149,Zone C,medium
164283,flood near river,2023-01-07 20:09:00,37.89394224497742,-121.67176069281088,Zone C,medium
131499,flood near river,2023-01-07 20:16:00,37.42797877023642,-121.9397582458918,Zone C,medium
168222,evacuate Zone C,2023-01-07 20:17:00,37.58872631613277,-121.51068153508304,Zone C,high
120159,flood near river,2023-01-07 20:20:00,37.90511875390575,-121.90476722154013,Zone C,medium
132846,flood near river,2023-01-07 21:05:00,37.01676258821561,-122.37985458939404,Zone C,medium
108977,flood near river,2023-01-07 21:10:00,37.7170036652552,-121.774620052337,Zone C,medium
181464,flood near river,2023-01-07 21:12:00,37.40209672509432,-122.05875147567858,Zone C,medium
190984,flood near river,2023-01-07 21:13:00,37.01333515867648,-122.36503325391152,Zone C,medium
141778,flood near river,2023-01-07 21:17:00,37.799205752113785,-121.744853381237,Zone C,medium
137839,flood near river,2023-01-07 21:21:00,37.70592187787987,-122.34846656301283,Zone C,medium
104641,evacuate Zone C,2023-01-07 21:25:00,37.56234689146974,-122.06873296466432,Zone C,high
116929,evacuate Zone C,2023-01-07 21:37:00,37.897266575262606,-121.6665803367037,Zone C,high
114360,flood near river,2023-01-07 21:45:00,37.99344691230699,-122.12406351698044,Zone C,medium
160959,evacuate Zone C,2023-01-07 21:54:00,37.99111493337647,-121.75269326306837,Zone C,high
139568,flood near river,2023-01-07 21:56:00,37.30300119517729,-121.7771977316412,Zone C,medium
155403,flood near river,2023-01-07 21:57:00,37.276723127867946,-122.42708410842718,Zone C,medium
137612,flood near river,2023-01-07 22:01:00,37.88453325645559,-121.71054133340934,Zone C,medium
105615,flood near river,2023-01-07 23:07:00,37.10559344294104,-121.84744597597238,Zone C,medium
155879,flood near river,2023-01-07 23:19:00,37.78842220986078,-121.78042281556309,Zone C,medium
108270,flood near river,2023-01-07 23:27:00,37.75396073243137,-121.90970078244833,Zone C,medium
146801,evacuate Zone C,2023-01-07 23:44:00,37.21530272869468,-122.23695465513757,Zone C,high
138416,evacuate Zone C,2023-01-08 00:07:00,37.89910830414646,-121.64187776813854,Zone C,high
131197,evacuate Zone C,2023-01-08 00:37:00,37.51238344388377,-121.5066752579885,Zone C,high
182783,evacuate Zone C,2023-01-08 00:45:00,37.44699335223659,-121.9276093918606,Zone C,high
185406,flood near river,2023-01-08 01:13:00,37.17284726391213,-122.32156568628778,Zone C,medium
176395,evacuate Zone C,2023-01-08 01:29:00,37.23310378371718,-122.02162581708411,Zone C,high
180320,flood near river,2023-01-08 02:14:00,37.39180909227644,-121.55675105174176,Zone C,medium
130086,evacuate Zone C,2023-01-08 02:33:00,37.9884612393228,-122.41985896461382,Zone C,high
186115,flood near river,2023-01-08 03:09:00,37.07398288231263,-122.39054897758918,Zone C,medium
138672,evacuate Zone C,2023-01-08 03:17:00,37.89349901785344,-121.99045216238216,Zone C,high
110631,flood near river,2023-01-08 03:20:00,37.95067834333173,-122.21579462700846,Zone C,medium
131504,flood near river,2023-01-08 03:54:00,37.27913114908953,-122.29755086857232,Zone C,medium
180779,evacuate Zone C,2023-01-08 03:59:00,37.793368071892935,-121.81950372220568,Zone C,high
149098,evacuate Zone C,2023-01-08 04:08:00,37.22900160466815,-122.38811662417288,Zone C,high
113324,evacuate Zone C,2023-01-08 04:22:00,37.93606664572666,-122.3393659901026,Zone C,high
158851,flood near river,2023-01-08 04:25:00,37.26171536216469,-122.11007328676185,Zone C,medium
119670,flood near river,2023-01-08 04:42:00,37.885563793073686,-121.8258840761345,Zone C,medium
120603,evacuate Zone C,2023-01-08 04:46:00,37.12639198225994,-121.94889365146868,Zone C,high
163569,evacuate Zone C,2023-01-08 04:58:00,37.60106517261509,-122.31890419780906,Zone C,high
165964,evacuate Zone C,2023-01-08 05:00:00,37.88377019447179,-121.7609824235304,Zone C,high
100563,evacuate Zone C,2023-01-08 05:10:00,37.31822567589322,-121.7804518444866,Zone C,high
145745,flood near river,2023-01-08 05:21:00,37.08027516446424,-121.81144525416283,Zone C,medium
174237,evacuate Zone C,2023-01-08 06:06:00,37.31099923973388,-122.45039793056004,Zone C,high
189071,evacuate Zone C,2023-01-08 06:08:00,37.407086178942166,-121.52110993978434,Zone C,high
144825,evacuate Zone C,2023-01-08 06:10:00,37.972833612830215,-121.61381560347456,Zone C,high
185488,evacuate Zone C,2023-01-08 06:19:00,37.82480376246944,-122.3628271717103,Zone C,high
131566,evacuate Zone C,2023-01-08 06:31:00,37.26545787996928,-121.74390580853049,Zone C,high
193633,evacuate Zone C,2023-01-08 07:10:00,37.415957876013785,-121.5058938648404,Zone C,high
170424,evacuate Zone C,2023-01-08 07:15:00,37.65936831728608,-122.14600163950182,Zone C,high
199888,flood near river,2023-01-08 07:19:00,37.62508108786281,-122.17500671510705,Zone C,medium
198360,flood near river,2023-01-08 07:20:00,37.072476581442565,-122.01116484404726,Zone C,medium
122925,flood near river,2023-01-08 07:46:00,37.34510883401656,-121.97819698750406,Zone C,medium
154233,evacuate Zone C,2023-01-08 07:47:00,37.80282392394146,-121.66033201616902,Zone C,high
186755,flood near river,2023-01-08 08:12:00,37.93337882867372,-121.95353729962504,Zone C,medium
100451,flood near river,2023-01-08 08:13:00,37.71384987778404,-121.77700940168688,Zone C,medium
189049,flood near river,2023-01-08 09:14:00,37.50088584394901,-121.71708959818608,Zone C,medium
182436,flood near river,2023-01-08 09:17:00,37.67371417745274,-121.53461391418978,Zone C,medium
182310,evacuate Zone C,2023-01-08 09:25:00,37.42128220146472,-122.23532362207648,Zone C,high
117578,flood near river,2023-01-08 09:28:00,37.76295759507702,-122.20838391664816,Zone C,medium
119540,evacuate Zone C,2023-01-08 09:50:00,37.01404190609354,-122.11348006058584,Zone C,high
135212,evacuate Zone C,2023-01-08 09:59:00,37.41896553107056,-122.23210633575584,Zone C,high
136178,flood near river,2023-01-08 10:00:00,37.2903734640944,-121.9018044101064,Zone C,medium
117485,flood near river,2023-01-08 10:04:00,37.24860463167334,-122.0201837301636,Zone C,medium
159114,flood near river,2023-01-08 10:14:00,37.93675247524303,-122.45139952374488,Zone C,medium
163314,evacuate Zone C,2023-01-08 10:35:00,37.21862680369891,-122.11758270787176,Zone C,high
164731,evacuate Zone C,2023-01-08 10:47:00,37.59004884904844,-121.76196800947218,Zone C,high
106747,evacuate Zone C,2023-01-08 10:49:00,37.44808850765792,-122.49324841559977,Zone C,high
176387,evacuate Zone C,2023-01-08 11:05:00,37.77931693885953,-121.72786968379866,Zone C,high
191786,evacuate Zone C,2023-01-08 11:09:00,37.35290348247957,-121.6046394645834,Zone C,high
183713,flood near river,2023-01-08 11:16:00,37.4227671417064,-121.83934179487116,Zone C,medium
127334,flood near river,2023-01-08 11:19:00,37.29672580968816,-122.12917964662994,Zone C,medium
184903,evacuate Zone C,2023-01-08 11:21:00,37.15522319105646,-121.77306218793032,Zone C,high
153201,evacuate Zone C,2023-01-08 11:24:00,37.89586159704661,-122.4316504011041,Zone C,high
132981,evacuate Zone C,2023-01-08 11:25:00,37.34469649957664,-121.98349804850054,Zone C,high
188842,flood near river,2023-01-08 11:30:00,37.45628017532344,-121.60316438999146,Zone C,medium
178666,flood near river,2023-01-08 11:37:00,37.60388077369153,-122.03072899419524,Zone C,medium
186378,flood near river,2023-01-08 11:41:00,37.93965256520468,-122.31023788710758,Zone C,medium
130632,evacuate Zone C,2023-01-08 11:47:00,37.01528097081184,-122.47943514630838,Zone C,high
121669,flood near river,2023-01-08 11:55:00,37.60801817607541,-121.51911841474929,Zone C,medium
165489,evacuate Zone C,2023-01-08 11:56:00,37.176378611235634,-122.05738589941691,Zone C,high
119880,evacuate Zone C,2023-01-08 12:07:00,37.3111887902266,-121.78347154936024,Zone C,high
158461,flood near river,2023-01-08 12:10:00,37.63749997774999,-121.8833144285054,Zone C,medium
161878,flood near river,2023-01-08 12:25:00,37.5529149086256,-122.29144811353945,Zone C,medium
147309,flood near river,2023-01-08 12:29:00,37.17307984925556,-122.29834340421128,Zone C,medium
157765,evacuate Zone C,2023-01-08 12:45:00,37.951599868351146,-121.54504082875512,Zone C,high
163802,evacuate Zone C,2023-01-08 12:47:00,37.0497987743985,-122.00832414569888,Zone C,high
137601,evacuate Zone C,2023-01-08 13:25:00,37.53999539453653,-122.43228738588697,Zone C,high
125404,evacuate Zone C,2023-01-08 13:52:00,37.86791313887422,-121.69513601507634,Zone C,high
111601,flood near river,2023-01-08 14:15:00,37.14616031790672,-122.2149736078549,Zone C,medium
163469,flood near river,2023-01-08 14:39:00,37.6099575139517,-122.08678913336875,Zone C,medium
132280,flood near river,2023-01-08 14:40:00,37.1259796583123,-122.06212187401876,Zone C,medium
185346,evacuate Zone C,2023-01-08 14:47:00,37.804199540415325,-121.5586567422824,Zone C,high
161312,evacuate Zone C,2023-01-08 14:49:00,37.187302899782,-121.86514539760984,Zone C,high
166400,evacuate Zone C,2023-01-08 15:00:00,37.49512296843944,-122.44972878861614,Zone C,high
108621,flood near river,2023-01-08 15:03:00,37.57065763809252,-121.5401442774439,Zone C,medium
148349,evacuate Zone C,2023-01-08 15:10:00,37.87220024832982,-121.97368830997704,Zone C,high
168529,evacuate Zone C,2023-01-08 15:19:00,37.44731637108011,-122.00032449162116,Zone C,high
139460,evacuate Zone C,2023-01-08 15:23:00,37.14845567573561,-122.14422044013766,Zone C,high
122030,flood near river,2023-01-08 15:27:00,37.4673204524309,-121.88971001630256,Zone C,medium
152763,flood near river,2023-01-08 15:31:00,37.057691446103824,-121.52787173070746,Zone C,medium
160359,evacuate Zone C,2023-01-08 15:35:00,37.98471388574911,-121.80166485623504,Zone C,high
107623,evacuate Zone C,2023-01-08 15:36:00,37.668288755048266,-121.50724368105868,Zone C,high
159626,flood near river,2023-01-08 15:51:00,37.08161805190545,-121.9489923582094,Zone C,medium
163221,flood near river,2023-01-08 15:54:00,37.80713972345629,-122.38043239792198,Zone C,medium
199835,evacuate Zone C,2023-01-08 16:07:00,37.62126874370199,-122.48758707423548,Zone C,high
156349,flood near river,2023-01-08 16:14:00,37.08607921282582,-122.20438491600886,Zone C,medium
163835,evacuate Zone C,2023-01-08 16:28:00,37.84664865244858,-121.99507327453117,Zone C,high
104065,flood near river,2023-01-08 16:36:00,37.98807162389242,-122.07933560781346,Zone C,medium
175421,evacuate Zone C,2023-01-08 16:39:00,37.139977147944975,-121.59274476197724,Zone C,high
189950,evacuate Zone C,2023-01-08 16:41:00,37.173851710211416,-122.13687790232704,Zone C,high
164836,evacuate Zone C,2023-01-08 16:56:00,37.87915183315241,-121.94979689098714,Zone C,high
116650,evacuate Zone C,2023-01-08 17:19:00,37.14404768538806,-122.01509539452265,Zone C,high
144763,evacuate Zone C,2023-01-08 17:24:00,37.64908437009909,-122.381579766554,Zone C,high
107280,evacuate Zone C,2023-01-08 17:25:00,37.21261086044768,-122.02032634137916,Zone C,high
188899,flood near river,2023-01-08 17:43:00,37.71511585501419,-122.3654418216015,Zone C,medium
112154,flood near river,2023-01-08 18:34:00,37.439248632236826,-122.40233598944012,Zone C,medium
154535,evacuate Zone C,2023-01-08 18:42:00,37.28928804149152,-121.72002674193462,Zone C,high
100917,flood near river,2023-01-08 18:48:00,37.14504888354104,-121.65167737567305,Zone C,medium
176281,evacuate Zone C,2023-01-08 18:52:00,37.30175332441372,-122.35591394951972,Zone C,high
191500,evacuate Zone C,2023-01-08 18:58:00,37.12247065072447,-121.58577113931798,Zone C,high
187645,flood near river,2023-01-08 19:00:00,37.043023405609546,-122.24198494254846,Zone C,medium
194764,evacuate Zone C,2023-01-08 19:11:00,37.19485924614628,-121.85971692096172,Zone C,high
161964,flood near river,2023-01-08 19:49:00,37.2472664365109,-122.134808111023,Zone C,medium
181186,flood near river,2023-01-08 20:00:00,37.18385344217145,-122.26678691625878,Zone C,medium
151620,evacuate Zone C,2023-01-08 20:11:00,37.147787068567865,-122.4424971309531,Zone C,high
147841,flood near river,2023-01-08 20:12:00,37.912110161502895,-121.64656363435364,Zone C,medium
105225,evacuate Zone C,2023-01-08 20:17:00,37.25135772554066,-122.32684052538714,Zone C,high
143011,flood near river,2023-01-08 20:24:00,37.24600649893839,-121.53712410397064,Zone C,medium
193564,evacuate Zone C,2023-01-08 20:25:00,37.69010670397578,-121.73955197925258,Zone C,high
153484,flood near river,2023-01-08 20:37:00,37.04216703334927,-121.8802719086476,Zone C,medium
174212,flood near river,2023-01-08 20:39:00,37.97071406684452,-121.9544229927351,Zone C,medium
140919,evacuate Zone C,2023-01-08 20:52:00,37.92434446675451,-122.49672074759668,Zone C,high
138481,evacuate Zone C,2023-01-08 21:06:00,37.139126043319656,-122.43097757499578,Zone C,high
168190,flood near river,2023-01-08 21:10:00,37.41704895250368,-122.1639550885085,Zone C,medium
164718,evacuate Zone C,2023-01-08 21:12:00,37.36572785054551,-121.72774365911418,Zone C,high
185555,flood near river,2023-01-08 21:26:00,37.91454100565488,-121.99153163991294,Zone C,medium
148866,flood near river,2023-01-08 21:33:00,37.51536574233095,-121.74679203535588,Zone C,medium
168153,flood near river,2023-01-08 21:43:00,37.57263418954101,-122.41944342934391,Zone C,medium
139245,flood near river,2023-01-08 21:51:00,37.87209678343941,-121.68691745384072,Zone C,medium
158100,flood near river,2023-01-08 21:55:00,37.41756031612231,-122.28395478476936,Zone C,medium
146694,evacuate Zone C,2023-01-08 22:04:00,37.47686943411238,-122.3231303057364,Zone C,high
112732,flood near river,2023-01-08 22:28:00,37.562244144855256,-122.21729670315958,Zone C,medium
132903,evacuate Zone C,2023-01-08 22:41:00,37.05537979920853,-122.08851732703144,Zone C,high
176315,evacuate Zone C,2023-01-08 22:51:00,37.05591617723564,-121.52914936729886,Zone C,high
140533,flood near river,2023-01-08 23:05:00,37.702249799104,-122.2085337579674,Zone C,medium
134636,flood near river,2023-01-08 23:11:00,37.18433343347376,-121.8178119440696,Zone C,medium
161240,flood near river,2023-01-08 23:16:00,37.91227516246168,-121.68722040863832,Zone C,medium
108245,flood near river,2023-01-08 23:24:00,37.7575344505355,-122.17541023613448,Zone C,medium
108657,evacuate Zone C,2023-01-08 23:32:00,37.68745145683676,-122.0880416348836,Zone C,high
197993,flood near river,2023-01-08 23:35:00,37.328983784197405,-122.39409976381631,Zone C,medium
198266,evacuate Zone C,2023-01-08 23:50:00,37.74519647559709,-121.59320810224506,Zone C,high
188362,flood near river,2023-01-08 23:56:00,37.32327869817337,-121.76727048620474,Zone C,medium
124796,flood near river,2023-01-08 23:59:00,37.87512949458104,-121.98335811162622,Zone C,medium
166571,flood near river,2023-01-09 00:00:00,37.507689691832525,-121.87441172008418,Zone C,medium
147505,evacuate Zone C,2023-01-09 00:08:00,37.09996474269282,-121.7527739624144,Zone C,high
122278,flood near river,2023-01-09 00:17:00,37.94678294429286,-121.66894683312847,Zone C,medium
182740,flood near river,2023-01-09 00:18:00,37.95754664112033,-122.39723556314738,Zone C,medium
134097,evacuate Zone C,2023-01-09 00:23:00,37.77902647348548,-122.07681760437428,Zone C,high
182300,flood near river,2023-01-09 00:25:00,37.66714664801318,-122.28546304493469,Zone C,medium
160453,flood near river,2023-01-09 00:39:00,37.52753043712351,-121.78822291809936,Zone C,medium
174669,evacuate Zone C,2023-01-09 00:43:00,37.214458404273685,-121.87370872571076,Zone C,high
143581,flood near river,2023-01-09 00:45:00,37.537850600434375,-122.228228432088,Zone C,medium
182145,flood near river,2023-01-09 00:55:00,37.91395836569633,-121.52840114633572,Zone C,medium
199193,flood near river,2023-01-09 01:05:00,37.78270641313093,-121.79603631570178,Zone C,medium
100604,evacuate Zone C,2023-01-09 01:12:00,37.038589140964326,-122.14488554602455,Zone C,high
148635,evacuate Zone C,2023-01-09 01:16:00,37.7820859631604,-121.89931454905012,Zone C,high
188887,flood near river,2023-01-09 01:24:00,37.84470683073568,-121.9485721593484,Zone C,medium
184981,evacuate Zone C,2023-01-09 01:25:00,37.73647189348944,-121.514729842647,Zone C,high
166562,flood near river,2023-01-09 02:03:00,37.402187338428014,-122.18661031619835,Zone C,medium
142630,evacuate Zone C,2023-01-09 02:06:00,37.21245160304244,-122.19639863216722,Zone C,high
140846,evacuate Zone C,2023-01-09 02:15:00,37.453348899038815,-121.72180810274486,Zone C,high
165268,evacuate Zone C,2023-01-09 02:39:00,37.10329197834225,-122.48926785532863,Zone C,high
167339,flood near river,2023-01-09 02:47:00,37.37880611367499,-121.59683246719248,Zone C,medium
177293,evacuate Zone C,2023-01-09 02:54:00,37.82588403729568,-121.755294045857,Zone C,high
164520,evacuate Zone C,2023-01-09 03:14:00,37.31653942631441,-121.77073036406048,Zone C,high
181146,flood near river,2023-01-09 03:36:00,37.07573813813064,-122.4098347806644,Zone C,medium
109949,flood near river,2023-01-09 03:42:00,37.5489092614633,-122.0760525231418,Zone C,medium
193297,evacuate Zone C,2023-01-09 04:34:00,37.38273911960941,-122.39571421847975,Zone C,high
189234,evacuate Zone C,2023-01-09 04:41:00,37.918365042487295,-121.73966664683456,Zone C,high
172590,evacuate Zone C,2023-01-09 04:51:00,37.27776581994252,-122.2811661859334,Zone C,high
183041,flood near river,2023-01-09 04:54:00,37.24671129118442,-122.04602109702296,Zone C,medium
137513,evacuate Zone C,2023-01-09 05:10:00,37.22332957654621,-121.52238447489611,Zone C,high
113301,evacuate Zone C,2023-01-09 05:16:00,37.30103359728047,-121.95955751911028,Zone C,high
123818,flood near river,2023-01-09 05:34:00,37.16779203115895,-122.23197344561947,Zone C,medium
177225,evacuate Zone C,2023-01-09 05:46:00,37.28020367187775,-121.54229577196833,Zone C,high
198630,evacuate Zone C,2023-01-09 05:54:00,37.76152172469648,-122.23657136584748,Zone C,high
170333,evacuate Zone C,2023-01-09 05:57:00,37.09121331446322,-121.67497853577974,Zone C,high
160213,flood near river,2023-01-09 06:12:00,37.30030496740382,-122.46827927219697,Zone C,medium
104261,evacuate Zone C,2023-01-09 06:17:00,37.66076759553072,-121.6883737847363,Zone C,high
152070,flood near river,2023-01-09 06:32:00,37.90613092623508,-121.98722161454543,Zone C,medium
152725,evacuate Zone C,2023-01-09 06:40:00,37.938925464379466,-122.250110310376,Zone C,high
125282,flood near river,2023-01-09 07:02:00,37.18388490683725,-121.8004859256441,Zone C,medium
123541,evacuate Zone C,2023-01-09 07:03:00,37.08349122783655,-122.30954490578172,Zone C,high
148645,flood near river,2023-01-09 07:04:00,37.900537344526725,-122.10506486147784,Zone C,medium
170170,flood near river,2023-01-09 07:12:00,37.66164520508445,-121.77587042921884,Zone C,medium
162248,evacuate Zone C,2023-01-09 07:17:00,37.06780698907093,-121.73799622083828,Zone C,high
123282,flood near river,2023-01-09 07:36:00,37.230726638954295,-121.71633209828842,Zone C,medium
103670,flood near river,2023-01-09 07:40:00,37.39865361924485,-122.13827415198246,Zone C,medium
159115,flood near river,2023-01-09 07:45:00,37.116962970683126,-121.5116575312426,Zone C,medium
156282,evacuate Zone C,2023-01-09 08:06:00,37.83611537184874,-121.77584020231149,Zone C,high
197596,evacuate Zone C,2023-01-09 08:11:00,37.85450698541196,-121.92487240857112,Zone C,high
118962,flood near river,2023-01-09 08:36:00,37.05067676824387,-121.86513501008538,Zone C,medium
146434,flood near river,2023-01-09 08:46:00,37.6610862406399,-122.39588794938528,Zone C,medium
159234,flood near river,2023-01-09 08:53:00,37.80227323277603,-122.22253685526188,Zone C,medium
144870,flood near river,2023-01-09 09:05:00,37.67227073634498,-122.09122945656972,Zone C,medium
140494,flood near river,2023-01-09 09:15:00,37.45096794817904,-122.24631311394118,Zone C,medium
198242,flood near river,2023-01-09 09:19:00,37.286512204678544,-122.41423404891268,Zone C,medium
161834,evacuate Zone C,2023-01-09 09:32:00,37.833426249102025,-121.55901884881824,Zone C,high
151081,evacuate Zone C,2023-01-09 09:49:00,37.72421964737424,-121.67879414811468,Zone C,high
112861,evacuate Zone C,2023-01-09 10:00:00,37.84342217530646,-122.00536937140146,Zone C,high
133742,flood near river,2023-01-09 10:05:00,37.7976306373676,-121.76073557346164,Zone C,medium
110421,evacuate Zone C,2023-01-09 10:13:00,37.1631898625301,-122.20821516333704,Zone C,high
164447,evacuate Zone C,2023-01-09 10:21:00,37.42978975812009,-122.43506290006636,Zone C,high
123100,flood near river,2023-01-09 10:26:00,37.127246714368766,-121.951493000198,Zone C,medium
150686,evacuate Zone C,2023-01-09 10:54:00,37.9796553303338,-122.31047727498422,Zone C,high
190181,evacuate Zone C,2023-01-09 11:03:00,37.4130007490218,-122.2826250470847,Zone C,high
114626,flood near river,2023-01-09 11:04:00,37.69092616414829,-121.91630058693578,Zone C,medium
188430,flood near river,2023-01-09 11:09:00,37.59250693134693,-122.12457982435636,Zone C,medium
168335,evacuate Zone C,2023-01-09 11:38:00,37.58020860884223,-122.15499345449804,Zone C,high
137203,evacuate Zone C,2023-01-09 11:39:00,37.19294449158519,-121.78185462536166,Zone C,high
155917,flood near river,2023-01-09 11:47:00,37.1411896645528,-122.04712733738788,Zone C,medium
116092,evacuate Zone C,2023-01-09 11:48:00,37.81089190086484,-122.03675937472416,Zone C,high
176527,evacuate Zone C,2023-01-09 11:54:00,37.6791830493264,-122.00702057323664,Zone C,high
181379,evacuate Zone C,2023-01-09 11:58:00,37.817469133335095,-121.7552483820377,Zone C,high
190378,flood near river,2023-01-09 12:13:00,37.0767061316668,-122.257699359396,Zone C,medium
150040,evacuate Zone C,2023-01-09 12:27:00,37.81261981700728,-121.56754747661498,Zone C,high
155473,flood near river,2023-01-09 12:36:00,37.51816774983093,-121.84913253811848,Zone C,medium
156345,flood near river,2023-01-09 13:00:00,37.26010094701583,-122.46358747143584,Zone C,medium
171616,flood near river,2023-01-09 13:06:00,37.18929067584862,-122.31361469906656,Zone C,medium
168560,flood near river,2023-01-09 13:09:00,37.57515203196487,-121.7678325651678,Zone C,medium
122711,flood near river,2023-01-09 13:11:00,37.32480980278292,-121.67281987431129,Zone C,medium
184616,flood near river,2023-01-09 13:14:00,37.76089466471757,-121.76276401964554,Zone C,medium
158608,evacuate Zone C,2023-01-09 13:30:00,37.81392731961429,-122.07061378051732,Zone C,high
108591,evacuate Zone C,2023-01-09 13:31:00,37.67752572707415,-121.57851362142544,Zone C,high
123962,evacuate Zone C,2023-01-09 13:33:00,37.58457453171065,-121.61956588967128,Zone C,high
134622,evacuate Zone C,2023-01-09 13:49:00,37.21668865782984,-121.8716589663155,Zone C,high
156600,evacuate Zone C,2023-01-09 14:00:00,37.368382634066975,-121.89882555191276,Zone C,high
187072,evacuate Zone C,2023-01-09 14:17:00,37.18265008049426,-121.92385544600796,Zone C,high
108213,flood near river,2023-01-09 14:19:00,37.63647230682641,-122.05421636344688,Zone C,medium
124609,evacuate Zone C,2023-01-09 14:24:00,37.21196579399879,-121.71129563940872,Zone C,high
119722,evacuate Zone C,2023-01-09 14:33:00,37.64278782090172,-121.71216962039752,Zone C,high
170644,evacuate Zone C,2023-01-09 14:34:00,37.93115450872806,-121.87063599072262,Zone C,high
179072,flood near river,2023-01-09 14:52:00,37.24342799632829,-121.93824184019984,Zone C,medium
184331,flood near river,2023-01-09 14:57:00,37.16116127381954,-121.98065197145576,Zone C,medium
185018,flood near river,2023-01-09 15:11:00,37.82789249214159,-122.31926894427149,Zone C,medium
172052,flood near river,2023-01-09 15:27:00,37.6676632978425,-122.38903752833636,Zone C,medium
162359,evacuate Zone C,2023-01-09 15:31:00,37.86081627221851,-121.5222460085688,Zone C,high
148959,flood near river,2023-01-09 15:43:00,37.83802764968163,-122.1261633281045,Zone C,medium
105816,evacuate Zone C,2023-01-09 16:02:00,37.63632328526824,-121.9443660827178,Zone C,high
133957,evacuate Zone C,2023-01-09 16:10:00,37.81868546030287,-121.77353162080536,Zone C,high
111871,flood near river,2023-01-09 16:17:00,37.43425771473084,-121.64822820264604,Zone C,medium
186663,evacuate Zone C,2023-01-09 16:21:00,37.06900530608736,-121.7238152199074,Zone C,high
130161,flood near river,2023-01-09 16:45:00,37.34286502300412,-122.42389585009352,Zone C,medium
193588,flood near river,2023-01-09 16:51:00,37.073214980806696,-121.93307898701286,Zone C,medium
131433,evacuate Zone C,2023-01-09 16:54:00,37.787206556349325,-121.58364910804464,Zone C,high
166112,flood near river,2023-01-09 17:00:00,37.19325106760942,-122.0954709631488,Zone C,medium
132906,flood near river,2023-01-09 17:26:00,37.51960909958523,-121.58290822170248,Zone C,medium
166008,flood near river,2023-01-09 17:38:00,37.02536356306709,-122.40087490385145,Zone C,medium
157951,evacuate Zone C,2023-01-09 17:53:00,37.95643543489586,-121.84571598980553,Zone C,high
105591,flood near river,2023-01-09 18:13:00,37.71630142071133,-121.72465918387478,Zone C,medium
148958,flood near river,2023-01-09 18:17:00,37.68412013538569,-122.16601080866964,Zone C,medium
114909,flood near river,2023-01-09 18:23:00,37.202947061802014,-122.20924221684824,Zone C,medium
125092,flood near river,2023-01-09 18:37:00,37.875155624202655,-122.0985591686502,Zone C,medium
160837,evacuate Zone C,2023-01-09 19:14:00,37.06213853394178,-122.0479597204849,Zone C,high
189597,flood near river,2023-01-09 19:15:00,37.17467066156425,-122.32813328603308,Zone C,medium
139455,flood near river,2023-01-09 19:35:00,37.56964272584483,-121.75671336875008,Zone C,medium
